validdate;t_2m:C;wind_speed_10m:kmh;relative_humidity_2m:p;direct_rad:W
1999-01-01T00:00:00Z;-25.1;31.4;78.4;0.0
1999-01-02T00:00:00Z;-25.2;5.3;77.8;0.0
1999-01-03T00:00:00Z;-27.0;25.5;80.4;0.0
1999-01-04T00:00:00Z;-27.9;19.0;77.0;0.0
1999-01-05T00:00:00Z;-27.2;8.8;76.3;0.0
1999-01-06T00:00:00Z;-29.3;19.1;76.2;0.0
1999-01-07T00:00:00Z;-29.5;26.3;75.9;0.0
1999-01-08T00:00:00Z;-30.0;15.5;75.5;0.0
1999-01-09T00:00:00Z;-26.9;3.0;71.6;0.0
1999-01-10T00:00:00Z;-29.3;20.8;75.6;0.0
1999-01-11T00:00:00Z;-26.0;26.5;76.4;0.0
1999-01-12T00:00:00Z;-28.5;23.1;76.4;0.0
1999-01-13T00:00:00Z;-29.0;17.6;76.2;0.0
1999-01-14T00:00:00Z;-27.4;26.6;81.7;0.0
1999-01-15T00:00:00Z;-28.6;14.9;77.3;0.0
1999-01-16T00:00:00Z;-29.1;14.1;82.7;0.0
1999-01-17T00:00:00Z;-32.2;10.9;74.4;0.0
1999-01-18T00:00:00Z;-33.8;9.9;73.3;0.0
1999-01-19T00:00:00Z;-32.8;17.2;73.4;0.0
1999-01-20T00:00:00Z;-29.2;19.9;75.8;0.0
1999-01-21T00:00:00Z;-20.6;17.9;84.5;0.0
1999-01-22T00:00:00Z;-19.4;14.4;84.1;0.0
1999-01-23T00:00:00Z;-27.7;49.0;74.5;0.0
1999-01-24T00:00:00Z;-25.4;40.7;77.4;0.0
1999-01-25T00:00:00Z;-27.2;32.2;77.2;0.0
1999-01-26T00:00:00Z;-22.2;51.0;79.5;0.0
1999-01-27T00:00:00Z;-28.7;19.1;76.5;0.0
1999-01-28T00:00:00Z;-33.3;8.8;73.0;0.0
1999-01-29T00:00:00Z;-33.8;14.9;73.1;0.0
1999-01-30T00:00:00Z;-32.9;29.7;72.9;0.0
1999-01-31T00:00:00Z;-30.6;24.3;74.7;0.0
1999-02-01T00:00:00Z;-31.8;18.5;73.9;0.0
1999-02-02T00:00:00Z;-27.9;33.4;76.8;0.0
1999-02-03T00:00:00Z;-21.8;36.1;80.4;0.0
1999-02-04T00:00:00Z;-26.9;26.3;72.9;0.0
1999-02-05T00:00:00Z;-28.0;13.7;73.6;0.0
1999-02-06T00:00:00Z;-26.7;20.8;82.0;0.0
1999-02-07T00:00:00Z;-29.9;26.9;75.7;0.0
1999-02-08T00:00:00Z;-24.6;34.9;77.6;0.0
1999-02-09T00:00:00Z;-22.8;17.3;80.5;0.0
1999-02-10T00:00:00Z;-27.4;17.6;77.3;0.0
1999-02-11T00:00:00Z;-30.3;16.3;75.3;0.0
1999-02-12T00:00:00Z;-31.9;6.0;73.4;0.0
1999-02-13T00:00:00Z;-29.8;6.8;71.8;0.0
1999-02-14T00:00:00Z;-30.7;17.2;75.3;0.0
1999-02-15T00:00:00Z;-26.2;30.2;75.3;0.0
1999-02-16T00:00:00Z;-27.1;13.8;78.6;0.0
1999-02-17T00:00:00Z;-29.8;15.8;70.7;0.0
1999-02-18T00:00:00Z;-29.7;27.8;75.2;0.0
1999-02-19T00:00:00Z;-29.3;23.4;75.6;0.0
1999-02-20T00:00:00Z;-27.3;32.2;77.3;0.0
1999-02-21T00:00:00Z;-27.0;29.0;76.0;0.0
1999-02-22T00:00:00Z;-28.7;29.6;76.3;0.0
1999-02-23T00:00:00Z;-29.9;11.2;75.8;0.0
1999-02-24T00:00:00Z;-31.6;21.8;74.5;0.0
1999-02-25T00:00:00Z;-27.5;32.7;76.5;0.0
1999-02-26T00:00:00Z;-26.1;15.8;73.3;0.0
1999-02-27T00:00:00Z;-26.7;18.0;77.6;0.0
1999-02-28T00:00:00Z;-27.9;18.0;76.5;0.0
1999-03-01T00:00:00Z;-31.3;18.5;74.7;0.0
1999-03-02T00:00:00Z;-29.1;20.7;76.0;0.0
1999-03-03T00:00:00Z;-26.6;18.3;78.6;0.0
1999-03-04T00:00:00Z;-24.4;8.6;77.8;0.0
1999-03-05T00:00:00Z;-26.2;10.4;77.8;0.0
1999-03-06T00:00:00Z;-26.2;22.1;77.6;0.0
1999-03-07T00:00:00Z;-25.0;13.2;78.9;0.0
1999-03-08T00:00:00Z;-26.5;17.6;81.4;0.0
1999-03-09T00:00:00Z;-24.8;29.8;78.3;0.0
1999-03-10T00:00:00Z;-30.6;33.4;74.5;0.0
1999-03-11T00:00:00Z;-29.4;22.6;76.1;0.0
1999-03-12T00:00:00Z;-27.7;19.2;79.8;0.0
1999-03-13T00:00:00Z;-27.7;6.7;78.0;0.0
1999-03-14T00:00:00Z;-29.0;15.5;78.2;0.0
1999-03-15T00:00:00Z;-21.2;27.9;81.2;0.0
1999-03-16T00:00:00Z;-18.3;17.8;84.5;0.0
1999-03-17T00:00:00Z;-20.1;15.9;82.8;0.2
1999-03-18T00:00:00Z;-16.6;32.1;84.3;0.1
1999-03-19T00:00:00Z;-15.4;16.4;86.9;0.5
1999-03-20T00:00:00Z;-19.7;21.8;81.8;2.1
1999-03-21T00:00:00Z;-22.1;12.1;76.7;1.5
1999-03-22T00:00:00Z;-24.6;10.8;78.7;10.1
1999-03-23T00:00:00Z;-24.9;20.1;79.2;14.3
1999-03-24T00:00:00Z;-25.0;20.0;80.5;15.4
1999-03-25T00:00:00Z;-27.3;34.2;77.2;15.6
1999-03-26T00:00:00Z;-27.9;35.7;76.8;25.4
1999-03-27T00:00:00Z;-30.0;27.5;74.8;23.8
1999-03-28T00:00:00Z;-28.8;24.6;76.0;23.3
1999-03-29T00:00:00Z;-24.0;33.3;78.1;1.9
1999-03-30T00:00:00Z;-21.8;41.2;80.9;18.1
1999-03-31T00:00:00Z;-21.1;45.0;80.3;0.0
1999-04-01T00:00:00Z;-23.5;24.7;72.3;0.1
1999-04-02T00:00:00Z;-27.3;33.0;70.0;3.0
1999-04-03T00:00:00Z;-26.7;41.4;76.3;39.2
1999-04-04T00:00:00Z;-25.7;14.1;78.5;60.7
1999-04-05T00:00:00Z;-25.6;2.7;77.2;76.5
1999-04-06T00:00:00Z;-22.9;13.4;80.8;44.1
1999-04-07T00:00:00Z;-24.3;6.5;79.5;57.7
1999-04-08T00:00:00Z;-23.7;18.0;79.7;69.6
1999-04-09T00:00:00Z;-23.3;24.6;79.9;85.6
1999-04-10T00:00:00Z;-22.8;19.2;80.4;34.4
1999-04-11T00:00:00Z;-21.5;32.5;77.4;4.8
1999-04-12T00:00:00Z;-18.2;30.6;80.4;34.4
1999-04-13T00:00:00Z;-20.8;14.4;81.0;93.6
1999-04-14T00:00:00Z;-21.4;6.1;79.1;62.0
1999-04-15T00:00:00Z;-21.3;4.4;79.8;74.4
1999-04-16T00:00:00Z;-21.4;25.4;76.3;71.2
1999-04-17T00:00:00Z;-19.0;16.4;79.7;69.6
1999-04-18T00:00:00Z;-19.6;13.4;67.0;50.6
1999-04-19T00:00:00Z;-20.4;26.3;77.5;60.6
1999-04-20T00:00:00Z;-21.8;9.1;75.6;110.2
1999-04-21T00:00:00Z;-21.8;26.1;76.3;137.3
1999-04-22T00:00:00Z;-19.1;24.3;78.1;45.0
1999-04-23T00:00:00Z;-20.8;34.9;77.6;72.4
1999-04-24T00:00:00Z;-18.0;18.7;75.5;108.2
1999-04-25T00:00:00Z;-19.0;14.6;73.9;81.2
1999-04-26T00:00:00Z;-17.7;11.0;81.8;199.9
1999-04-27T00:00:00Z;-18.2;14.2;83.9;145.2
1999-04-28T00:00:00Z;-17.8;14.7;78.8;78.5
1999-04-29T00:00:00Z;-17.4;12.7;73.3;106.9
1999-04-30T00:00:00Z;-15.9;25.6;83.6;47.2
1999-05-01T00:00:00Z;-14.5;22.0;83.7;84.1
1999-05-02T00:00:00Z;-14.1;23.5;84.2;21.2
1999-05-03T00:00:00Z;-13.2;27.3;80.8;24.0
1999-05-04T00:00:00Z;-12.4;24.6;83.0;221.0
1999-05-05T00:00:00Z;-12.8;11.0;71.5;38.0
1999-05-06T00:00:00Z;-14.8;18.8;80.1;26.6
1999-05-07T00:00:00Z;-13.3;24.6;78.6;30.9
1999-05-08T00:00:00Z;-13.2;29.6;78.2;23.6
1999-05-09T00:00:00Z;-11.7;28.5;76.5;41.5
1999-05-10T00:00:00Z;-8.1;40.7;88.4;4.5
1999-05-11T00:00:00Z;-8.7;16.0;80.2;32.4
1999-05-12T00:00:00Z;-6.9;35.6;88.9;11.6
1999-05-13T00:00:00Z;-5.6;27.8;90.2;2.5
1999-05-14T00:00:00Z;-8.3;20.5;84.3;29.4
1999-05-15T00:00:00Z;-8.0;6.1;81.3;28.2
1999-05-16T00:00:00Z;-5.2;7.3;89.0;32.8
1999-05-17T00:00:00Z;-5.9;28.6;92.7;8.0
1999-05-18T00:00:00Z;-5.7;29.1;85.8;12.1
1999-05-19T00:00:00Z;-6.5;19.5;77.0;20.9
1999-05-20T00:00:00Z;-5.2;21.0;87.9;250.4
1999-05-21T00:00:00Z;-5.5;9.0;75.0;158.8
1999-05-22T00:00:00Z;-5.9;13.5;72.2;111.2
1999-05-23T00:00:00Z;-6.6;9.8;63.1;112.9
1999-05-24T00:00:00Z;-6.9;10.1;69.6;153.2
1999-05-25T00:00:00Z;-7.1;11.3;69.9;170.4
1999-05-26T00:00:00Z;-6.7;14.7;73.4;59.8
1999-05-27T00:00:00Z;-6.1;20.8;75.2;227.9
1999-05-28T00:00:00Z;-7.2;10.9;66.4;263.5
1999-05-29T00:00:00Z;-7.2;8.6;61.7;155.0
1999-05-30T00:00:00Z;-5.9;20.6;73.9;151.5
1999-05-31T00:00:00Z;-4.7;16.3;70.7;281.5
1999-06-01T00:00:00Z;-5.2;28.2;78.7;106.2
1999-06-02T00:00:00Z;-6.0;17.7;65.1;70.7
1999-06-03T00:00:00Z;-5.4;12.9;68.9;173.8
1999-06-04T00:00:00Z;-4.6;34.3;76.5;82.3
1999-06-05T00:00:00Z;-2.7;29.6;82.5;47.1
1999-06-06T00:00:00Z;-1.4;9.3;76.7;94.8
1999-06-07T00:00:00Z;-1.0;22.3;89.4;241.2
1999-06-08T00:00:00Z;-1.2;5.1;77.5;201.1
1999-06-09T00:00:00Z;-0.1;6.3;71.3;141.8
1999-06-10T00:00:00Z;-0.1;29.3;81.2;174.0
1999-06-11T00:00:00Z;0.5;18.4;95.4;8.7
1999-06-12T00:00:00Z;0.7;16.6;97.0;16.5
1999-06-13T00:00:00Z;0.4;19.9;95.9;5.8
1999-06-14T00:00:00Z;0.7;19.0;93.6;112.7
1999-06-15T00:00:00Z;1.0;13.4;96.6;16.7
1999-06-16T00:00:00Z;1.1;17.1;95.3;69.1
1999-06-17T00:00:00Z;1.1;27.8;94.0;27.9
1999-06-18T00:00:00Z;0.8;32.0;89.3;95.4
1999-06-19T00:00:00Z;0.9;16.6;91.8;231.9
1999-06-20T00:00:00Z;0.8;29.7;93.0;28.5
1999-06-21T00:00:00Z;1.0;19.3;94.9;53.6
1999-06-22T00:00:00Z;1.3;14.8;95.1;43.6
1999-06-23T00:00:00Z;1.3;11.9;96.8;23.6
1999-06-24T00:00:00Z;1.0;12.0;96.0;8.0
1999-06-25T00:00:00Z;0.8;11.1;98.3;10.0
1999-06-26T00:00:00Z;1.2;22.4;96.3;7.2
1999-06-27T00:00:00Z;1.4;18.3;94.2;100.2
1999-06-28T00:00:00Z;0.3;24.6;95.9;0.1
1999-06-29T00:00:00Z;0.5;25.4;96.9;10.3
1999-06-30T00:00:00Z;0.6;26.3;97.7;1.5
1999-07-01T00:00:00Z;1.5;4.1;95.8;24.2
1999-07-02T00:00:00Z;1.0;26.1;95.5;60.4
1999-07-03T00:00:00Z;0.4;35.7;95.1;0.4
1999-07-04T00:00:00Z;0.6;7.6;99.7;0.3
1999-07-05T00:00:00Z;1.0;14.4;94.7;130.1
1999-07-06T00:00:00Z;1.2;9.5;88.6;106.1
1999-07-07T00:00:00Z;1.1;13.0;98.2;19.6
1999-07-08T00:00:00Z;0.1;10.7;97.9;28.2
1999-07-09T00:00:00Z;0.5;3.8;99.7;50.2
1999-07-10T00:00:00Z;0.2;17.1;99.7;47.0
1999-07-11T00:00:00Z;0.7;26.6;98.7;2.7
1999-07-12T00:00:00Z;1.0;25.4;96.9;11.4
1999-07-13T00:00:00Z;0.7;27.2;98.3;0.9
1999-07-14T00:00:00Z;1.1;34.5;93.0;43.4
1999-07-15T00:00:00Z;0.9;39.5;95.0;40.2
1999-07-16T00:00:00Z;0.8;20.1;95.7;19.5
1999-07-17T00:00:00Z;0.9;13.4;88.0;66.9
1999-07-18T00:00:00Z;1.1;35.7;93.4;29.9
1999-07-19T00:00:00Z;0.5;37.2;95.5;0.0
1999-07-20T00:00:00Z;0.9;21.2;98.5;6.2
1999-07-21T00:00:00Z;0.1;17.4;99.6;31.6
1999-07-22T00:00:00Z;0.4;24.7;98.2;24.5
1999-07-23T00:00:00Z;0.6;30.0;97.4;14.5
1999-07-24T00:00:00Z;0.8;14.6;98.1;22.8
1999-07-25T00:00:00Z;0.2;16.3;93.3;17.9
1999-07-26T00:00:00Z;1.1;24.3;96.6;13.0
1999-07-27T00:00:00Z;0.5;27.4;97.2;0.0
1999-07-28T00:00:00Z;1.2;15.7;96.5;68.4
1999-07-29T00:00:00Z;0.4;25.2;96.5;0.0
1999-07-30T00:00:00Z;0.8;21.6;97.2;1.4
1999-07-31T00:00:00Z;0.0;21.6;95.0;24.1
1999-08-01T00:00:00Z;0.4;13.5;90.4;16.3
1999-08-02T00:00:00Z;0.1;3.8;87.1;9.7
1999-08-03T00:00:00Z;0.9;16.5;94.8;51.6
1999-08-04T00:00:00Z;0.8;19.1;91.7;31.8
1999-08-05T00:00:00Z;-0.3;2.4;89.1;15.9
1999-08-06T00:00:00Z;1.1;22.1;98.1;0.0
1999-08-07T00:00:00Z;1.7;33.9;94.3;1.2
1999-08-08T00:00:00Z;1.2;18.0;97.7;6.9
1999-08-09T00:00:00Z;-0.0;26.5;99.6;17.0
1999-08-10T00:00:00Z;1.0;15.4;98.0;0.0
1999-08-11T00:00:00Z;0.5;11.9;96.1;17.0
1999-08-12T00:00:00Z;-0.3;13.9;92.7;18.1
1999-08-13T00:00:00Z;0.9;11.4;99.0;15.9
1999-08-14T00:00:00Z;0.4;11.0;86.9;15.0
1999-08-15T00:00:00Z;0.1;16.3;95.6;29.4
1999-08-16T00:00:00Z;0.8;11.4;97.4;9.5
1999-08-17T00:00:00Z;0.5;23.3;95.8;4.0
1999-08-18T00:00:00Z;0.4;26.1;92.9;62.5
1999-08-19T00:00:00Z;-0.7;31.5;94.2;4.3
1999-08-20T00:00:00Z;0.4;20.3;94.7;19.5
1999-08-21T00:00:00Z;0.3;16.1;93.1;13.8
1999-08-22T00:00:00Z;-0.6;25.5;88.4;11.4
1999-08-23T00:00:00Z;-0.9;22.6;92.0;0.2
1999-08-24T00:00:00Z;0.4;28.2;96.9;0.0
1999-08-25T00:00:00Z;0.0;28.8;95.9;0.0
1999-08-26T00:00:00Z;-2.4;30.8;92.3;2.1
1999-08-27T00:00:00Z;-1.0;17.4;93.1;3.0
1999-08-28T00:00:00Z;0.0;18.3;95.3;3.6
1999-08-29T00:00:00Z;-5.0;19.3;87.6;2.5
1999-08-30T00:00:00Z;-4.6;9.1;81.7;1.3
1999-08-31T00:00:00Z;-3.5;7.3;86.1;10.2
1999-09-01T00:00:00Z;-3.6;20.3;88.7;4.9
1999-09-02T00:00:00Z;-4.4;7.0;83.6;50.2
1999-09-03T00:00:00Z;-3.9;12.8;94.4;5.5
1999-09-04T00:00:00Z;-4.0;29.3;92.8;49.0
1999-09-05T00:00:00Z;-3.5;30.9;93.6;2.3
1999-09-06T00:00:00Z;-7.8;30.4;90.9;1.5
1999-09-07T00:00:00Z;-7.3;26.7;87.0;4.5
1999-09-08T00:00:00Z;-9.3;22.4;88.5;0.1
1999-09-09T00:00:00Z;-7.8;24.5;88.3;1.1
1999-09-10T00:00:00Z;-7.4;11.7;90.5;1.4
1999-09-11T00:00:00Z;-5.4;10.3;93.5;0.1
1999-09-12T00:00:00Z;-6.4;11.5;89.6;0.9
1999-09-13T00:00:00Z;-6.8;8.5;92.9;2.2
1999-09-14T00:00:00Z;-5.8;12.5;94.2;0.0
1999-09-15T00:00:00Z;-4.8;20.4;93.2;0.0
1999-09-16T00:00:00Z;-4.8;20.7;95.1;0.1
1999-09-17T00:00:00Z;-5.7;22.9;90.0;0.0
1999-09-18T00:00:00Z;-5.5;20.7;93.3;0.3
1999-09-19T00:00:00Z;-6.3;21.7;91.3;0.0
1999-09-20T00:00:00Z;-2.8;36.4;93.6;0.0
1999-09-21T00:00:00Z;-3.2;12.6;96.6;0.3
1999-09-22T00:00:00Z;-2.8;17.2;95.9;0.0
1999-09-23T00:00:00Z;-9.3;18.1;85.9;0.0
1999-09-24T00:00:00Z;-7.0;16.6;90.8;0.2
1999-09-25T00:00:00Z;-8.2;24.8;89.7;0.0
1999-09-26T00:00:00Z;-8.8;19.4;89.6;0.0
1999-09-27T00:00:00Z;-11.4;22.5;88.2;0.0
1999-09-28T00:00:00Z;-13.1;29.1;76.4;0.0
1999-09-29T00:00:00Z;-11.4;32.9;83.6;0.0
1999-09-30T00:00:00Z;-10.0;38.5;86.2;0.0
1999-10-01T00:00:00Z;-8.5;37.8;87.2;0.0
1999-10-02T00:00:00Z;-10.9;29.8;83.2;0.0
1999-10-03T00:00:00Z;-8.3;16.5;93.5;0.0
1999-10-04T00:00:00Z;-6.8;40.2;88.2;0.0
1999-10-05T00:00:00Z;-11.0;33.6;84.9;0.0
1999-10-06T00:00:00Z;-8.3;31.1;88.5;0.0
1999-10-07T00:00:00Z;-10.6;22.5;84.1;0.0
1999-10-08T00:00:00Z;-10.4;21.4;87.7;0.0
1999-10-09T00:00:00Z;-9.9;8.2;88.5;0.0
1999-10-10T00:00:00Z;-9.8;12.5;91.9;0.0
1999-10-11T00:00:00Z;-9.5;21.6;87.5;0.0
1999-10-12T00:00:00Z;-13.8;30.1;82.5;0.0
1999-10-13T00:00:00Z;-17.1;28.5;80.5;0.0
1999-10-14T00:00:00Z;-17.2;22.7;82.4;0.0
1999-10-15T00:00:00Z;-13.7;19.5;86.5;0.0
1999-10-16T00:00:00Z;-14.1;17.7;87.9;0.0
1999-10-17T00:00:00Z;-17.1;18.0;83.3;0.0
1999-10-18T00:00:00Z;-15.5;26.0;83.5;0.0
1999-10-19T00:00:00Z;-14.2;35.0;83.2;0.0
1999-10-20T00:00:00Z;-11.4;40.3;86.6;0.0
1999-10-21T00:00:00Z;-14.4;40.7;81.3;0.0
1999-10-22T00:00:00Z;-16.7;23.7;82.6;0.0
1999-10-23T00:00:00Z;-14.9;53.3;81.9;0.0
1999-10-24T00:00:00Z;-13.0;29.6;82.5;0.0
1999-10-25T00:00:00Z;-13.9;23.6;83.5;0.0
1999-10-26T00:00:00Z;-15.3;9.8;72.4;0.0
1999-10-27T00:00:00Z;-22.3;12.0;81.8;0.0
1999-10-28T00:00:00Z;-21.2;19.1;83.1;0.0
1999-10-29T00:00:00Z;-18.7;16.4;84.0;0.0
1999-10-30T00:00:00Z;-20.6;21.4;81.4;0.0
1999-10-31T00:00:00Z;-20.4;31.8;82.2;0.0
1999-11-01T00:00:00Z;-20.2;29.5;76.1;0.0
1999-11-02T00:00:00Z;-24.2;22.0;83.1;0.0
1999-11-03T00:00:00Z;-23.5;0.8;85.1;0.0
1999-11-04T00:00:00Z;-26.6;12.1;79.8;0.0
1999-11-05T00:00:00Z;-29.6;9.2;79.2;0.0
1999-11-06T00:00:00Z;-22.1;28.7;80.7;0.0
1999-11-07T00:00:00Z;-20.3;35.9;78.4;0.0
1999-11-08T00:00:00Z;-22.0;29.5;77.3;0.0
1999-11-09T00:00:00Z;-23.4;30.2;78.5;0.0
1999-11-10T00:00:00Z;-23.1;11.9;80.6;0.0
1999-11-11T00:00:00Z;-27.3;9.3;77.6;0.0
1999-11-12T00:00:00Z;-22.7;28.9;79.2;0.0
1999-11-13T00:00:00Z;-22.1;23.2;82.7;0.0
1999-11-14T00:00:00Z;-27.4;16.9;78.6;0.0
1999-11-15T00:00:00Z;-21.5;25.6;81.7;0.0
1999-11-16T00:00:00Z;-22.5;18.6;82.1;0.0
1999-11-17T00:00:00Z;-20.0;18.2;82.5;0.0
1999-11-18T00:00:00Z;-24.6;22.7;79.1;0.0
1999-11-19T00:00:00Z;-21.5;37.5;80.9;0.0
1999-11-20T00:00:00Z;-16.6;21.2;85.7;0.0
1999-11-21T00:00:00Z;-11.8;22.2;90.7;0.0
1999-11-22T00:00:00Z;-14.3;8.8;93.2;0.0
1999-11-23T00:00:00Z;-18.7;31.3;78.9;0.0
1999-11-24T00:00:00Z;-19.8;14.8;80.3;0.0
1999-11-25T00:00:00Z;-22.1;5.7;82.0;0.0
1999-11-26T00:00:00Z;-24.8;11.1;80.2;0.0
1999-11-27T00:00:00Z;-24.9;16.5;79.3;0.0
1999-11-28T00:00:00Z;-27.7;11.6;75.8;0.0
1999-11-29T00:00:00Z;-27.0;4.5;68.9;0.0
1999-11-30T00:00:00Z;-25.7;11.3;78.2;0.0
1999-12-01T00:00:00Z;-27.5;14.9;78.0;0.0
1999-12-02T00:00:00Z;-25.9;17.9;79.0;0.0
1999-12-03T00:00:00Z;-20.4;14.2;84.1;0.0
1999-12-04T00:00:00Z;-24.1;16.0;80.8;0.0
1999-12-05T00:00:00Z;-25.1;15.2;79.7;0.0
1999-12-06T00:00:00Z;-22.3;17.3;84.1;0.0
1999-12-07T00:00:00Z;-20.7;14.7;87.9;0.0
1999-12-08T00:00:00Z;-21.3;12.9;83.8;0.0
1999-12-09T00:00:00Z;-25.4;14.9;80.5;0.0
1999-12-10T00:00:00Z;-26.2;18.0;78.2;0.0
1999-12-11T00:00:00Z;-25.5;14.7;78.7;0.0
1999-12-12T00:00:00Z;-26.3;14.7;78.2;0.0
1999-12-13T00:00:00Z;-24.6;19.1;79.2;0.0
1999-12-14T00:00:00Z;-26.2;21.5;78.4;0.0
1999-12-15T00:00:00Z;-26.1;15.1;85.1;0.0
1999-12-16T00:00:00Z;-21.7;19.7;82.5;0.0
1999-12-17T00:00:00Z;-23.3;20.1;83.7;0.0
1999-12-18T00:00:00Z;-27.7;12.5;79.3;0.0
1999-12-19T00:00:00Z;-29.7;11.8;80.0;0.0
1999-12-20T00:00:00Z;-31.4;8.1;77.0;0.0
1999-12-21T00:00:00Z;-32.3;11.8;74.1;0.0
1999-12-22T00:00:00Z;-32.8;13.5;74.0;0.0
1999-12-23T00:00:00Z;-32.8;10.8;75.2;0.0
1999-12-24T00:00:00Z;-31.9;12.9;76.0;0.0
1999-12-25T00:00:00Z;-27.6;23.4;76.5;0.0
1999-12-26T00:00:00Z;-26.5;25.5;76.4;0.0
1999-12-27T00:00:00Z;-30.0;6.7;81.9;0.0
1999-12-28T00:00:00Z;-29.2;21.5;78.6;0.0
1999-12-29T00:00:00Z;-19.7;18.0;83.5;0.0
1999-12-30T00:00:00Z;-18.9;10.5;79.7;0.0
1999-12-31T00:00:00Z;-27.5;30.2;74.9;0.0
2000-01-01T00:00:00Z;-22.3;24.4;80.9;0.0
2000-01-02T00:00:00Z;-13.8;27.7;89.4;0.0
2000-01-03T00:00:00Z;-9.8;31.7;88.2;0.0
2000-01-04T00:00:00Z;-10.3;30.9;86.3;0.0
2000-01-05T00:00:00Z;-14.3;12.4;87.1;0.0
2000-01-06T00:00:00Z;-13.3;34.5;81.6;0.0
2000-01-07T00:00:00Z;-8.0;25.1;94.6;0.0
2000-01-08T00:00:00Z;-8.4;21.3;90.9;0.0
2000-01-09T00:00:00Z;-8.3;30.9;89.9;0.0
2000-01-10T00:00:00Z;-11.7;35.6;83.6;0.0
2000-01-11T00:00:00Z;-17.7;41.9;75.4;0.0
2000-01-12T00:00:00Z;-20.6;26.1;74.0;0.0
2000-01-13T00:00:00Z;-21.7;33.7;80.3;0.0
2000-01-14T00:00:00Z;-25.7;9.7;79.3;0.0
2000-01-15T00:00:00Z;-26.2;25.7;77.8;0.0
2000-01-16T00:00:00Z;-27.4;23.3;77.0;0.0
2000-01-17T00:00:00Z;-27.0;29.8;75.1;0.0
2000-01-18T00:00:00Z;-30.4;28.5;73.2;0.0
2000-01-19T00:00:00Z;-30.5;19.6;74.5;0.0
2000-01-20T00:00:00Z;-31.9;19.5;73.4;0.0
2000-01-21T00:00:00Z;-33.9;10.3;76.0;0.0
2000-01-22T00:00:00Z;-35.3;13.5;77.2;0.0
2000-01-23T00:00:00Z;-34.9;20.6;73.4;0.0
2000-01-24T00:00:00Z;-31.9;26.0;74.9;0.0
2000-01-25T00:00:00Z;-32.8;21.8;76.7;0.0
2000-01-26T00:00:00Z;-33.0;8.2;70.8;0.0
2000-01-27T00:00:00Z;-37.7;17.8;70.7;0.0
2000-01-28T00:00:00Z;-34.5;20.7;72.8;0.0
2000-01-29T00:00:00Z;-31.8;16.3;74.3;0.0
2000-01-30T00:00:00Z;-26.7;21.3;84.6;0.0
2000-01-31T00:00:00Z;-31.0;15.8;77.3;0.0
2000-02-01T00:00:00Z;-28.3;15.6;77.0;0.0
2000-02-02T00:00:00Z;-24.0;21.3;80.0;0.0
2000-02-03T00:00:00Z;-28.0;34.3;76.1;0.0
2000-02-04T00:00:00Z;-31.5;28.6;74.7;0.0
2000-02-05T00:00:00Z;-29.8;32.9;74.6;0.0
2000-02-06T00:00:00Z;-28.3;5.2;77.1;0.0
2000-02-07T00:00:00Z;-28.0;28.2;75.4;0.0
2000-02-08T00:00:00Z;-31.6;11.1;84.3;0.0
2000-02-09T00:00:00Z;-26.6;27.9;78.2;0.0
2000-02-10T00:00:00Z;-25.1;15.6;86.6;0.0
2000-02-11T00:00:00Z;-27.0;10.6;78.1;0.0
2000-02-12T00:00:00Z;-25.3;22.1;78.7;0.0
2000-02-13T00:00:00Z;-28.6;8.7;80.6;0.0
2000-02-14T00:00:00Z;-28.4;23.8;76.7;0.0
2000-02-15T00:00:00Z;-25.6;14.5;79.0;0.0
2000-02-16T00:00:00Z;-28.9;16.4;75.0;0.0
2000-02-17T00:00:00Z;-31.1;8.4;75.7;0.0
2000-02-18T00:00:00Z;-31.1;18.8;77.6;0.0
2000-02-19T00:00:00Z;-26.3;19.0;78.0;0.0
2000-02-20T00:00:00Z;-28.6;14.6;81.8;0.0
2000-02-21T00:00:00Z;-28.4;25.8;78.2;0.0
2000-02-22T00:00:00Z;-28.2;25.9;77.0;0.0
2000-02-23T00:00:00Z;-27.6;27.5;84.6;0.0
2000-02-24T00:00:00Z;-27.7;16.7;80.6;0.0
2000-02-25T00:00:00Z;-24.6;15.9;86.2;0.0
2000-02-26T00:00:00Z;-23.0;19.3;80.7;0.0
2000-02-27T00:00:00Z;-15.8;37.8;83.1;0.0
2000-02-28T00:00:00Z;-20.6;40.6;78.5;0.0
2000-02-29T00:00:00Z;-20.1;41.2;77.0;0.0
2000-03-01T00:00:00Z;-22.3;24.1;80.3;0.0
2000-03-02T00:00:00Z;-28.4;9.1;76.6;0.0
2000-03-03T00:00:00Z;-29.2;13.4;79.2;0.0
2000-03-04T00:00:00Z;-28.7;19.6;77.2;0.0
2000-03-05T00:00:00Z;-29.2;14.6;76.5;0.0
2000-03-06T00:00:00Z;-31.1;10.9;75.7;0.0
2000-03-07T00:00:00Z;-33.6;4.2;76.1;0.0
2000-03-08T00:00:00Z;-32.6;18.7;74.0;0.0
2000-03-09T00:00:00Z;-31.5;17.3;74.3;0.0
2000-03-10T00:00:00Z;-25.7;27.6;74.5;0.0
2000-03-11T00:00:00Z;-21.7;26.7;81.0;0.0
2000-03-12T00:00:00Z;-21.9;27.2;79.7;0.0
2000-03-13T00:00:00Z;-18.6;27.9;82.9;0.0
