validdate;t_2m:C;wind_speed_10m:kmh;relative_humidity_2m:p;direct_rad:W
1999-01-01T00:00:00Z;-26.4;10.3;78.7;0.0
1999-01-02T00:00:00Z;-28.0;6.5;77.0;0.0
1999-01-03T00:00:00Z;-29.5;2.3;75.9;0.0
1999-01-04T00:00:00Z;-31.8;4.6;75.8;0.0
1999-01-05T00:00:00Z;-33.6;9.3;74.1;0.0
1999-01-06T00:00:00Z;-34.1;8.0;76.8;0.0
1999-01-07T00:00:00Z;-31.1;14.1;75.0;0.0
1999-01-08T00:00:00Z;-31.0;19.5;74.1;0.0
1999-01-09T00:00:00Z;-33.7;9.4;74.8;0.0
1999-01-10T00:00:00Z;-34.8;8.7;76.2;0.0
1999-01-11T00:00:00Z;-34.9;15.7;72.4;0.0
1999-01-12T00:00:00Z;-27.1;18.1;77.2;0.0
1999-01-13T00:00:00Z;-28.9;42.2;74.7;0.0
1999-01-14T00:00:00Z;-25.6;34.8;78.1;0.0
1999-01-15T00:00:00Z;-12.3;27.1;89.9;0.0
1999-01-16T00:00:00Z;-12.8;23.4;90.2;0.0
1999-01-17T00:00:00Z;-17.5;20.6;83.7;0.0
1999-01-18T00:00:00Z;-13.1;40.4;85.8;0.0
1999-01-19T00:00:00Z;-6.5;32.9;88.5;0.0
1999-01-20T00:00:00Z;-15.2;16.6;82.5;0.0
1999-01-21T00:00:00Z;-17.9;31.3;84.2;0.0
1999-01-22T00:00:00Z;-10.5;27.8;88.5;0.0
1999-01-23T00:00:00Z;-26.1;23.7;69.3;0.0
1999-01-24T00:00:00Z;-28.3;12.0;76.3;0.0
1999-01-25T00:00:00Z;-29.6;20.0;76.0;0.0
1999-01-26T00:00:00Z;-28.9;11.9;76.6;0.0
1999-01-27T00:00:00Z;-29.8;20.0;75.6;0.0
1999-01-28T00:00:00Z;-27.5;28.1;76.7;0.0
1999-01-29T00:00:00Z;-27.1;12.2;77.5;0.0
1999-01-30T00:00:00Z;-24.6;2.2;77.6;0.0
1999-01-31T00:00:00Z;-21.9;29.6;80.4;0.0
1999-02-01T00:00:00Z;-19.8;34.8;82.0;0.0
1999-02-02T00:00:00Z;-14.1;39.6;85.6;0.0
1999-02-03T00:00:00Z;-17.8;28.6;84.2;0.0
1999-02-04T00:00:00Z;-8.4;43.2;86.7;0.0
1999-02-05T00:00:00Z;-21.5;15.6;77.1;0.0
1999-02-06T00:00:00Z;-25.7;12.6;80.5;0.0
1999-02-07T00:00:00Z;-27.0;13.0;77.2;0.0
1999-02-08T00:00:00Z;-26.1;23.2;78.0;0.0
1999-02-09T00:00:00Z;-29.1;15.3;76.1;0.0
1999-02-10T00:00:00Z;-31.2;15.2;76.4;0.0
1999-02-11T00:00:00Z;-32.5;14.6;74.0;0.0
1999-02-12T00:00:00Z;-30.7;11.9;75.6;0.0
1999-02-13T00:00:00Z;-32.8;8.5;76.4;0.0
1999-02-14T00:00:00Z;-31.7;29.8;73.4;0.0
1999-02-15T00:00:00Z;-34.6;29.0;71.9;0.0
1999-02-16T00:00:00Z;-32.3;23.4;76.7;0.0
1999-02-17T00:00:00Z;-31.0;25.3;78.4;0.0
1999-02-18T00:00:00Z;-32.8;28.9;74.1;0.0
1999-02-19T00:00:00Z;-33.7;31.3;73.3;0.0
1999-02-20T00:00:00Z;-29.2;24.6;77.3;0.0
1999-02-21T00:00:00Z;-26.8;14.5;87.2;0.0
1999-02-22T00:00:00Z;-26.5;22.5;80.8;0.0
1999-02-23T00:00:00Z;-27.7;13.9;78.2;0.0
1999-02-24T00:00:00Z;-29.1;17.5;87.0;0.0
1999-02-25T00:00:00Z;-30.8;16.8;83.3;0.0
1999-02-26T00:00:00Z;-25.9;25.6;75.9;0.0
1999-02-27T00:00:00Z;-21.2;30.6;81.6;0.0
1999-02-28T00:00:00Z;-18.5;23.4;83.6;0.0
1999-03-01T00:00:00Z;-19.4;8.4;81.6;0.0
1999-03-02T00:00:00Z;-18.1;21.0;84.2;0.0
1999-03-03T00:00:00Z;-14.8;17.2;87.1;0.0
1999-03-04T00:00:00Z;-23.1;15.6;77.3;0.0
1999-03-05T00:00:00Z;-18.3;15.4;84.8;0.0
1999-03-06T00:00:00Z;-17.4;13.4;85.0;0.0
1999-03-07T00:00:00Z;-17.5;14.7;83.6;0.0
1999-03-08T00:00:00Z;-18.2;10.9;82.6;0.0
1999-03-09T00:00:00Z;-19.6;15.6;83.1;0.0
1999-03-10T00:00:00Z;-15.9;23.5;85.6;0.0
1999-03-11T00:00:00Z;-20.4;16.5;81.8;0.0
1999-03-12T00:00:00Z;-21.6;9.1;79.5;0.0
1999-03-13T00:00:00Z;-24.0;14.7;79.3;0.0
1999-03-14T00:00:00Z;-26.4;14.9;81.4;0.0
1999-03-15T00:00:00Z;-28.5;13.9;81.9;0.0
1999-03-16T00:00:00Z;-26.0;33.9;77.5;0.0
1999-03-17T00:00:00Z;-25.5;17.2;78.6;0.0
1999-03-18T00:00:00Z;-19.7;21.2;82.1;0.0
1999-03-19T00:00:00Z;-19.1;10.6;81.0;0.0
1999-03-20T00:00:00Z;-22.2;5.0;87.2;0.0
1999-03-21T00:00:00Z;-23.2;13.1;80.3;0.0
1999-03-22T00:00:00Z;-23.7;13.2;79.9;0.0
1999-03-23T00:00:00Z;-23.9;13.3;80.0;0.0
1999-03-24T00:00:00Z;-27.0;11.5;77.6;0.0
1999-03-25T00:00:00Z;-29.6;18.7;76.7;0.0
1999-03-26T00:00:00Z;-30.3;21.5;75.1;0.0
1999-03-27T00:00:00Z;-29.2;20.7;75.9;0.0
1999-03-28T00:00:00Z;-24.0;15.0;79.9;0.0
1999-03-29T00:00:00Z;-24.5;14.0;79.1;0.0
1999-03-30T00:00:00Z;-13.1;45.0;85.9;0.0
1999-03-31T00:00:00Z;-13.0;8.6;89.0;0.0
1999-04-01T00:00:00Z;-18.3;19.2;80.8;0.0
1999-04-02T00:00:00Z;-25.6;46.2;70.4;0.0
1999-04-03T00:00:00Z;-23.2;52.4;71.7;0.0
1999-04-04T00:00:00Z;-23.5;33.9;73.8;0.9
1999-04-05T00:00:00Z;-27.3;20.5;77.3;2.3
1999-04-06T00:00:00Z;-24.3;17.7;78.1;0.1
1999-04-07T00:00:00Z;-23.6;20.5;79.7;0.4
1999-04-08T00:00:00Z;-24.4;13.9;80.4;6.9
1999-04-09T00:00:00Z;-22.1;14.7;82.2;3.1
1999-04-10T00:00:00Z;-21.1;14.0;81.7;0.8
1999-04-11T00:00:00Z;-20.2;20.6;79.9;0.2
1999-04-12T00:00:00Z;-21.1;15.5;78.4;14.8
1999-04-13T00:00:00Z;-22.1;4.6;80.1;1.8
1999-04-14T00:00:00Z;-21.8;21.1;76.1;28.4
1999-04-15T00:00:00Z;-21.7;24.1;76.7;10.5
1999-04-16T00:00:00Z;-23.1;13.6;78.7;28.3
1999-04-17T00:00:00Z;-24.5;7.1;78.9;38.9
1999-04-18T00:00:00Z;-21.8;26.6;77.5;0.3
1999-04-19T00:00:00Z;-18.2;16.6;85.0;20.9
1999-04-20T00:00:00Z;-14.9;20.5;85.9;2.1
1999-04-21T00:00:00Z;-13.7;15.3;86.1;3.2
1999-04-22T00:00:00Z;-18.4;34.9;72.0;6.4
1999-04-23T00:00:00Z;-15.5;30.7;76.0;0.9
1999-04-24T00:00:00Z;-18.4;25.9;70.8;3.4
1999-04-25T00:00:00Z;-18.8;23.7;66.5;21.7
1999-04-26T00:00:00Z;-16.2;25.8;78.6;14.3
1999-04-27T00:00:00Z;-16.3;12.7;81.0;5.5
1999-04-28T00:00:00Z;-15.8;10.7;68.9;0.7
1999-04-29T00:00:00Z;-15.7;9.5;72.1;7.1
1999-04-30T00:00:00Z;-16.6;10.0;71.4;11.8
1999-05-01T00:00:00Z;-14.1;15.6;84.6;26.2
1999-05-02T00:00:00Z;-13.2;11.3;84.4;17.9
1999-05-03T00:00:00Z;-12.7;14.5;76.8;8.4
1999-05-04T00:00:00Z;-13.3;16.7;86.5;79.7
1999-05-05T00:00:00Z;-15.0;15.2;72.4;5.2
1999-05-06T00:00:00Z;-13.0;7.6;70.5;27.1
1999-05-07T00:00:00Z;-13.5;30.3;80.2;19.3
1999-05-08T00:00:00Z;-7.8;12.6;91.9;74.0
1999-05-09T00:00:00Z;-5.9;10.1;93.8;21.6
1999-05-10T00:00:00Z;-3.2;24.7;94.2;0.8
1999-05-11T00:00:00Z;-2.1;29.9;95.4;0.0
1999-05-12T00:00:00Z;-6.3;24.7;89.2;0.0
1999-05-13T00:00:00Z;-7.9;28.2;81.3;23.2
1999-05-14T00:00:00Z;-5.1;20.7;93.4;0.9
1999-05-15T00:00:00Z;-1.4;16.9;96.1;2.1
1999-05-16T00:00:00Z;-2.1;13.3;93.3;20.6
1999-05-17T00:00:00Z;-6.7;28.8;86.9;8.2
1999-05-18T00:00:00Z;-6.2;23.5;82.0;18.3
1999-05-19T00:00:00Z;-4.6;19.5;87.7;5.4
1999-05-20T00:00:00Z;-5.6;6.4;73.6;24.7
1999-05-21T00:00:00Z;-5.5;11.0;82.8;59.6
1999-05-22T00:00:00Z;-5.6;13.5;79.8;21.1
1999-05-23T00:00:00Z;-5.0;19.6;87.4;25.8
1999-05-24T00:00:00Z;-0.5;9.3;98.3;10.8
1999-05-25T00:00:00Z;-5.9;8.8;73.4;7.2
1999-05-26T00:00:00Z;-1.5;21.8;93.1;45.3
1999-05-27T00:00:00Z;-4.8;5.4;77.4;58.7
1999-05-28T00:00:00Z;-2.7;29.1;89.4;157.1
1999-05-29T00:00:00Z;0.5;35.6;94.6;0.7
1999-05-30T00:00:00Z;-2.2;12.8;84.9;72.1
1999-05-31T00:00:00Z;-3.1;13.7;78.6;18.8
1999-06-01T00:00:00Z;-2.2;19.0;92.2;32.4
1999-06-02T00:00:00Z;-4.1;24.2;83.9;150.0
1999-06-03T00:00:00Z;-5.9;40.2;80.3;165.3
1999-06-04T00:00:00Z;-5.6;46.7;79.6;7.8
1999-06-05T00:00:00Z;-4.1;45.9;86.9;6.4
1999-06-06T00:00:00Z;-2.9;41.3;91.2;21.5
1999-06-07T00:00:00Z;-2.3;20.4;87.0;117.5
1999-06-08T00:00:00Z;-0.8;8.1;88.5;93.7
1999-06-09T00:00:00Z;-0.2;5.3;91.9;221.8
1999-06-10T00:00:00Z;0.3;15.9;94.1;22.3
1999-06-11T00:00:00Z;-0.0;8.4;93.5;33.2
1999-06-12T00:00:00Z;0.3;5.8;89.6;115.6
1999-06-13T00:00:00Z;0.1;9.5;94.2;28.7
1999-06-14T00:00:00Z;-0.0;9.2;94.2;164.0
1999-06-15T00:00:00Z;-0.2;11.1;92.2;102.1
1999-06-16T00:00:00Z;0.1;19.0;92.4;198.8
1999-06-17T00:00:00Z;0.4;21.4;95.3;0.0
1999-06-18T00:00:00Z;-0.1;17.1;82.5;110.6
1999-06-19T00:00:00Z;0.0;30.8;90.1;146.6
1999-06-20T00:00:00Z;0.4;29.9;94.3;14.5
1999-06-21T00:00:00Z;0.5;15.3;99.6;14.3
1999-06-22T00:00:00Z;0.8;21.2;95.8;8.4
1999-06-23T00:00:00Z;0.8;10.6;99.2;6.9
1999-06-24T00:00:00Z;0.6;15.1;98.8;4.9
1999-06-25T00:00:00Z;1.0;16.0;97.5;38.6
1999-06-26T00:00:00Z;-0.3;6.8;92.2;7.6
1999-06-27T00:00:00Z;0.4;19.1;95.8;0.1
1999-06-28T00:00:00Z;0.4;16.0;95.8;73.9
1999-06-29T00:00:00Z;0.5;25.0;93.1;37.6
1999-06-30T00:00:00Z;0.6;33.9;93.0;2.8
1999-07-01T00:00:00Z;0.8;22.3;97.2;10.3
1999-07-02T00:00:00Z;0.7;18.7;97.3;8.8
1999-07-03T00:00:00Z;0.1;33.4;94.3;13.2
1999-07-04T00:00:00Z;0.5;22.1;96.3;37.0
1999-07-05T00:00:00Z;0.8;3.6;98.4;22.0
1999-07-06T00:00:00Z;0.3;19.2;94.1;98.6
1999-07-07T00:00:00Z;0.4;22.9;94.8;56.9
1999-07-08T00:00:00Z;0.3;17.2;98.3;0.0
1999-07-09T00:00:00Z;0.7;10.3;99.7;3.2
1999-07-10T00:00:00Z;0.7;10.6;99.6;7.6
1999-07-11T00:00:00Z;0.4;13.3;97.6;3.4
1999-07-12T00:00:00Z;0.6;5.3;99.6;0.0
1999-07-13T00:00:00Z;0.4;31.1;97.0;1.7
1999-07-14T00:00:00Z;0.5;17.8;97.3;5.8
1999-07-15T00:00:00Z;1.1;24.0;96.2;11.2
1999-07-16T00:00:00Z;0.5;19.0;97.3;12.8
1999-07-17T00:00:00Z;0.6;11.0;93.6;63.6
1999-07-18T00:00:00Z;-0.1;42.4;95.7;6.0
1999-07-19T00:00:00Z;0.6;28.6;97.7;0.8
1999-07-20T00:00:00Z;0.3;27.3;97.0;2.0
1999-07-21T00:00:00Z;-0.3;15.6;93.6;7.8
1999-07-22T00:00:00Z;0.8;16.2;99.4;2.8
1999-07-23T00:00:00Z;0.6;12.5;98.0;6.0
1999-07-24T00:00:00Z;0.4;26.7;98.0;0.0
1999-07-25T00:00:00Z;0.4;22.2;97.7;3.7
1999-07-26T00:00:00Z;0.6;22.3;95.4;3.5
1999-07-27T00:00:00Z;0.7;25.2;96.8;0.0
1999-07-28T00:00:00Z;0.4;23.7;95.4;9.4
1999-07-29T00:00:00Z;0.4;21.6;97.2;0.9
1999-07-30T00:00:00Z;0.4;17.5;98.7;1.1
1999-07-31T00:00:00Z;0.4;24.2;97.1;0.0
1999-08-01T00:00:00Z;0.6;13.2;98.2;1.8
1999-08-02T00:00:00Z;0.2;8.4;95.8;0.3
1999-08-03T00:00:00Z;0.1;6.1;89.8;2.3
1999-08-04T00:00:00Z;0.4;11.5;96.2;25.1
1999-08-05T00:00:00Z;0.3;6.5;99.7;0.8
1999-08-06T00:00:00Z;0.5;5.2;98.4;3.2
1999-08-07T00:00:00Z;0.3;12.3;96.2;18.0
1999-08-08T00:00:00Z;0.3;17.5;98.3;0.0
1999-08-09T00:00:00Z;0.5;26.8;97.7;0.7
1999-08-10T00:00:00Z;0.9;17.0;98.6;1.4
1999-08-11T00:00:00Z;-0.3;24.5;91.4;8.6
1999-08-12T00:00:00Z;-0.2;18.4;92.2;1.9
1999-08-13T00:00:00Z;0.4;18.5;98.7;0.0
1999-08-14T00:00:00Z;0.3;20.0;98.4;0.0
1999-08-15T00:00:00Z;0.4;24.3;97.3;2.8
1999-08-16T00:00:00Z;0.4;24.6;97.5;0.3
1999-08-17T00:00:00Z;-1.1;26.5;95.6;1.3
1999-08-18T00:00:00Z;-0.6;22.5;96.1;1.4
1999-08-19T00:00:00Z;-0.1;28.6;95.7;3.0
1999-08-20T00:00:00Z;0.1;17.0;97.6;0.0
1999-08-21T00:00:00Z;0.2;15.1;97.7;0.5
1999-08-22T00:00:00Z;-0.5;9.8;95.6;10.3
1999-08-23T00:00:00Z;-1.5;4.3;92.5;8.0
1999-08-24T00:00:00Z;-0.6;11.0;97.1;4.0
1999-08-25T00:00:00Z;-2.5;20.3;88.0;0.4
1999-08-26T00:00:00Z;-0.1;17.8;98.1;0.0
1999-08-27T00:00:00Z;-3.2;9.8;91.0;16.8
1999-08-28T00:00:00Z;-3.7;23.1;93.2;0.3
1999-08-29T00:00:00Z;-1.7;14.3;97.7;2.8
1999-08-30T00:00:00Z;-0.9;19.5;97.0;0.3
1999-08-31T00:00:00Z;-1.6;19.0;96.4;0.0
1999-09-01T00:00:00Z;-3.0;10.6;91.7;0.2
1999-09-02T00:00:00Z;-2.8;17.2;95.7;0.0
1999-09-03T00:00:00Z;0.5;39.1;98.2;0.0
1999-09-04T00:00:00Z;-1.3;36.8;94.7;0.0
1999-09-05T00:00:00Z;-2.5;31.6;92.8;0.0
1999-09-06T00:00:00Z;-5.2;26.9;90.4;0.0
1999-09-07T00:00:00Z;-5.2;11.2;92.0;0.0
1999-09-08T00:00:00Z;-6.6;15.7;88.9;0.0
1999-09-09T00:00:00Z;-3.6;27.6;93.7;0.0
1999-09-10T00:00:00Z;-1.3;42.2;92.7;0.0
1999-09-11T00:00:00Z;-1.6;15.7;97.4;0.0
1999-09-12T00:00:00Z;-0.9;18.9;97.0;0.0
1999-09-13T00:00:00Z;-2.2;16.2;96.7;0.0
1999-09-14T00:00:00Z;-4.9;22.3;92.5;0.0
1999-09-15T00:00:00Z;-4.3;12.2;97.0;0.0
1999-09-16T00:00:00Z;-7.5;20.8;84.0;0.0
1999-09-17T00:00:00Z;-12.4;18.9;85.6;0.0
1999-09-18T00:00:00Z;-9.5;27.4;89.4;0.0
1999-09-19T00:00:00Z;-8.5;26.4;87.0;0.0
1999-09-20T00:00:00Z;-10.4;16.1;92.0;0.0
1999-09-21T00:00:00Z;-9.2;21.0;81.0;0.0
1999-09-22T00:00:00Z;-7.7;13.7;86.9;0.0
1999-09-23T00:00:00Z;-14.1;9.9;87.9;0.0
1999-09-24T00:00:00Z;-9.8;12.9;89.2;0.0
1999-09-25T00:00:00Z;-9.9;23.9;84.5;0.0
1999-09-26T00:00:00Z;-11.0;15.5;85.9;0.0
1999-09-27T00:00:00Z;-11.9;19.1;83.1;0.0
1999-09-28T00:00:00Z;-10.5;37.3;86.0;0.0
1999-09-29T00:00:00Z;-2.4;30.3;95.3;0.0
1999-09-30T00:00:00Z;-3.3;14.4;96.2;0.0
1999-10-01T00:00:00Z;-6.0;25.9;90.7;0.0
1999-10-02T00:00:00Z;-6.7;21.2;91.1;0.0
1999-10-03T00:00:00Z;-8.3;22.5;85.0;0.0
1999-10-04T00:00:00Z;-9.4;52.7;87.4;0.0
1999-10-05T00:00:00Z;-8.0;19.1;86.8;0.0
1999-10-06T00:00:00Z;-11.3;19.4;85.7;0.0
1999-10-07T00:00:00Z;-12.0;22.2;73.7;0.0
1999-10-08T00:00:00Z;-12.8;11.0;74.8;0.0
1999-10-09T00:00:00Z;-14.3;27.5;78.2;0.0
1999-10-10T00:00:00Z;-14.2;9.9;81.5;0.0
1999-10-11T00:00:00Z;-12.0;13.8;87.4;0.0
1999-10-12T00:00:00Z;-14.1;11.6;81.7;0.0
1999-10-13T00:00:00Z;-7.7;21.7;91.6;0.0
1999-10-14T00:00:00Z;-5.9;19.5;95.8;0.0
1999-10-15T00:00:00Z;-15.1;20.8;72.9;0.0
1999-10-16T00:00:00Z;-15.0;52.5;81.1;0.0
1999-10-17T00:00:00Z;-16.8;27.6;76.8;0.0
1999-10-18T00:00:00Z;-20.7;24.7;80.9;0.0
1999-10-19T00:00:00Z;-19.7;42.2;75.7;0.0
1999-10-20T00:00:00Z;-19.3;44.6;78.9;0.0
1999-10-21T00:00:00Z;-16.2;43.6;80.2;0.0
1999-10-22T00:00:00Z;-14.3;48.7;79.0;0.0
1999-10-23T00:00:00Z;-16.6;49.9;74.4;0.0
1999-10-24T00:00:00Z;-12.4;30.4;89.3;0.0
1999-10-25T00:00:00Z;-16.5;19.3;84.8;0.0
1999-10-26T00:00:00Z;-17.1;19.5;84.8;0.0
1999-10-27T00:00:00Z;-19.6;18.6;79.5;0.0
1999-10-28T00:00:00Z;-19.7;8.3;83.5;0.0
1999-10-29T00:00:00Z;-20.8;10.6;81.7;0.0
1999-10-30T00:00:00Z;-19.7;17.2;81.1;0.0
1999-10-31T00:00:00Z;-18.3;25.5;85.1;0.0
1999-11-01T00:00:00Z;-19.0;32.3;80.0;0.0
1999-11-02T00:00:00Z;-15.8;34.5;84.1;0.0
1999-11-03T00:00:00Z;-15.1;2.9;87.1;0.0
1999-11-04T00:00:00Z;-17.7;19.0;79.7;0.0
1999-11-05T00:00:00Z;-15.0;29.6;85.2;0.0
1999-11-06T00:00:00Z;-5.9;35.8;93.2;0.0
1999-11-07T00:00:00Z;-7.7;30.3;90.9;0.0
1999-11-08T00:00:00Z;-18.1;22.1;77.7;0.0
1999-11-09T00:00:00Z;-17.1;40.5;78.4;0.0
1999-11-10T00:00:00Z;-18.5;57.6;79.2;0.0
1999-11-11T00:00:00Z;-16.4;40.5;84.0;0.0
1999-11-12T00:00:00Z;-15.9;21.1;81.9;0.0
1999-11-13T00:00:00Z;-15.4;3.6;82.2;0.0
1999-11-14T00:00:00Z;-14.8;40.7;84.0;0.0
1999-11-15T00:00:00Z;-5.6;42.6;90.4;0.0
1999-11-16T00:00:00Z;-6.3;11.5;93.9;0.0
1999-11-17T00:00:00Z;-8.5;48.1;87.3;0.0
1999-11-18T00:00:00Z;-15.2;38.6;76.6;0.0
1999-11-19T00:00:00Z;-10.8;35.0;88.4;0.0
1999-11-20T00:00:00Z;-6.4;41.8;89.0;0.0
1999-11-21T00:00:00Z;-4.5;60.3;89.1;0.0
1999-11-22T00:00:00Z;-4.8;14.0;95.8;0.0
1999-11-23T00:00:00Z;-14.3;40.3;80.6;0.0
1999-11-24T00:00:00Z;-14.1;24.7;75.0;0.0
1999-11-25T00:00:00Z;-19.1;24.4;74.3;0.0
1999-11-26T00:00:00Z;-17.9;23.4;67.6;0.0
1999-11-27T00:00:00Z;-19.3;25.0;67.5;0.0
1999-11-28T00:00:00Z;-19.8;37.7;74.4;0.0
1999-11-29T00:00:00Z;-21.2;35.2;79.4;0.0
1999-11-30T00:00:00Z;-22.8;30.5;78.6;0.0
1999-12-01T00:00:00Z;-24.4;32.8;79.0;0.0
1999-12-02T00:00:00Z;-25.3;44.0;77.9;0.0
1999-12-03T00:00:00Z;-19.0;53.6;75.3;0.0
1999-12-04T00:00:00Z;-14.1;32.3;87.8;0.0
1999-12-05T00:00:00Z;-13.4;29.5;77.8;0.0
1999-12-06T00:00:00Z;-13.1;19.2;79.8;0.0
1999-12-07T00:00:00Z;-16.5;21.9;73.2;0.0
1999-12-08T00:00:00Z;-18.2;16.7;67.8;0.0
1999-12-09T00:00:00Z;-18.9;21.1;71.8;0.0
1999-12-10T00:00:00Z;-12.1;16.9;90.2;0.0
1999-12-11T00:00:00Z;-16.5;20.2;73.0;0.0
1999-12-12T00:00:00Z;-19.2;27.7;72.5;0.0
1999-12-13T00:00:00Z;-19.3;31.6;72.7;0.0
1999-12-14T00:00:00Z;-24.0;23.2;67.9;0.0
1999-12-15T00:00:00Z;-19.4;29.4;82.9;0.0
1999-12-16T00:00:00Z;-16.8;27.1;77.0;0.0
1999-12-17T00:00:00Z;-16.5;15.0;86.5;0.0
1999-12-18T00:00:00Z;-19.6;24.2;85.7;0.0
1999-12-19T00:00:00Z;-22.1;16.7;80.9;0.0
1999-12-20T00:00:00Z;-23.7;14.9;80.0;0.0
1999-12-21T00:00:00Z;-26.9;9.4;77.7;0.0
1999-12-22T00:00:00Z;-29.2;11.4;80.1;0.0
1999-12-23T00:00:00Z;-30.7;12.6;75.2;0.0
1999-12-24T00:00:00Z;-28.9;12.1;76.3;0.0
1999-12-25T00:00:00Z;-23.4;34.2;78.9;0.0
1999-12-26T00:00:00Z;-26.0;8.0;73.8;0.0
1999-12-27T00:00:00Z;-17.3;14.2;85.4;0.0
1999-12-28T00:00:00Z;-12.4;31.4;87.2;0.0
1999-12-29T00:00:00Z;-5.1;30.1;94.6;0.0
1999-12-30T00:00:00Z;-3.6;33.9;93.4;0.0
1999-12-31T00:00:00Z;-5.1;17.4;94.1;0.0
2000-01-01T00:00:00Z;-13.4;34.7;77.0;0.0
2000-01-02T00:00:00Z;-3.5;37.9;87.5;0.0
2000-01-03T00:00:00Z;-7.6;28.6;89.2;0.0
2000-01-04T00:00:00Z;-9.0;25.2;89.6;0.0
2000-01-05T00:00:00Z;-4.9;27.0;92.7;0.0
2000-01-06T00:00:00Z;-3.7;26.2;93.1;0.0
2000-01-07T00:00:00Z;-4.7;34.1;90.0;0.0
2000-01-08T00:00:00Z;-5.6;45.1;86.4;0.0
2000-01-09T00:00:00Z;-10.6;41.5;84.8;0.0
2000-01-10T00:00:00Z;-16.5;38.5;72.7;0.0
2000-01-11T00:00:00Z;-17.6;33.5;67.4;0.0
2000-01-12T00:00:00Z;-19.7;33.7;71.0;0.0
2000-01-13T00:00:00Z;-18.9;37.7;76.2;0.0
2000-01-14T00:00:00Z;-19.3;24.0;76.1;0.0
2000-01-15T00:00:00Z;-19.8;7.5;70.0;0.0
2000-01-16T00:00:00Z;-19.9;15.7;82.7;0.0
2000-01-17T00:00:00Z;-24.8;47.7;76.5;0.0
2000-01-18T00:00:00Z;-25.4;32.6;77.4;0.0
2000-01-19T00:00:00Z;-25.5;36.1;71.7;0.0
2000-01-20T00:00:00Z;-27.0;46.0;72.7;0.0
2000-01-21T00:00:00Z;-29.1;17.2;73.6;0.0
2000-01-22T00:00:00Z;-28.3;9.1;70.6;0.0
2000-01-23T00:00:00Z;-30.0;9.4;73.4;0.0
2000-01-24T00:00:00Z;-30.0;1.6;73.1;0.0
2000-01-25T00:00:00Z;-31.0;16.5;78.2;0.0
2000-01-26T00:00:00Z;-30.7;31.6;74.2;0.0
2000-01-27T00:00:00Z;-32.7;35.4;73.8;0.0
2000-01-28T00:00:00Z;-31.5;36.1;75.3;0.0
2000-01-29T00:00:00Z;-27.2;46.3;75.9;0.0
2000-01-30T00:00:00Z;-29.9;27.3;75.6;0.0
2000-01-31T00:00:00Z;-29.7;16.0;77.3;0.0
2000-02-01T00:00:00Z;-30.2;21.9;75.9;0.0
2000-02-02T00:00:00Z;-31.6;16.2;74.8;0.0
2000-02-03T00:00:00Z;-29.2;25.7;78.5;0.0
2000-02-04T00:00:00Z;-21.9;18.8;84.0;0.0
2000-02-05T00:00:00Z;-29.4;14.2;72.3;0.0
2000-02-06T00:00:00Z;-28.8;19.1;76.7;0.0
2000-02-07T00:00:00Z;-28.6;14.9;77.1;0.0
2000-02-08T00:00:00Z;-27.9;13.0;77.8;0.0
2000-02-09T00:00:00Z;-28.3;17.7;82.6;0.0
2000-02-10T00:00:00Z;-27.8;19.7;78.1;0.0
2000-02-11T00:00:00Z;-28.8;19.1;77.8;0.0
2000-02-12T00:00:00Z;-27.9;27.1;76.5;0.0
2000-02-13T00:00:00Z;-23.7;34.9;79.3;0.0
2000-02-14T00:00:00Z;-24.3;18.7;78.9;0.0
2000-02-15T00:00:00Z;-23.2;31.8;79.5;0.0
2000-02-16T00:00:00Z;-21.2;33.8;81.2;0.0
2000-02-17T00:00:00Z;-21.0;29.7;81.2;0.0
2000-02-18T00:00:00Z;-18.1;18.1;84.4;0.0
2000-02-19T00:00:00Z;-20.6;26.1;77.4;0.0
2000-02-20T00:00:00Z;-24.1;14.4;79.5;0.0
2000-02-21T00:00:00Z;-26.6;11.3;82.5;0.0
2000-02-22T00:00:00Z;-25.1;16.0;79.9;0.0
2000-02-23T00:00:00Z;-26.3;11.2;87.7;0.0
2000-02-24T00:00:00Z;-22.5;25.3;80.2;0.0
2000-02-25T00:00:00Z;-13.4;33.7;88.9;0.0
2000-02-26T00:00:00Z;-13.7;38.6;88.0;0.0
2000-02-27T00:00:00Z;-21.2;38.0;78.9;0.0
2000-02-28T00:00:00Z;-22.9;26.0;80.5;0.0
2000-02-29T00:00:00Z;-25.5;11.2;78.9;0.0
2000-03-01T00:00:00Z;-27.9;22.0;77.2;0.0
2000-03-02T00:00:00Z;-29.8;17.4;76.1;0.0
2000-03-03T00:00:00Z;-30.4;15.2;75.5;0.0
2000-03-04T00:00:00Z;-31.5;12.3;80.0;0.0
2000-03-05T00:00:00Z;-33.2;17.1;75.6;0.0
2000-03-06T00:00:00Z;-30.0;35.0;75.4;0.0
2000-03-07T00:00:00Z;-24.4;36.4;74.1;0.0
2000-03-08T00:00:00Z;-27.3;36.3;77.0;0.0
2000-03-09T00:00:00Z;-26.7;24.4;77.8;0.0
2000-03-10T00:00:00Z;-26.0;19.2;78.5;0.0
2000-03-11T00:00:00Z;-25.4;12.5;80.6;0.0
2000-03-12T00:00:00Z;-18.8;23.8;84.1;0.0
2000-03-13T00:00:00Z;-13.5;27.3;88.2;0.0
